VaR,ES
-0.03200840353991265,-0.052875197126461645
-0.016522693902436297,-0.02171033406475719
-0.016827752631389175,-0.024274742578802213
-0.01653866564954447,-0.021266400344416334
-0.015958076112547587,-0.019978415989279845
-0.016507955521176686,-0.020938198437494483
-0.016812705778047544,-0.02249005039497901
-0.01651649920162349,-0.020789639522170524
-0.016228691661576717,-0.02046258721804631
-0.016718667517921906,-0.02134072417454099
-0.016514878308650238,-0.020940365351711385
-0.015842471835577417,-0.021089191658133187
-0.016097193749694563,-0.022912302153961027
-0.016124290586685564,-0.02389233514393127
-0.015747803774437463,-0.020244723463339716
-0.016241505008264434,-0.020410112615212483
-0.016127757286771228,-0.020676046768145318
-0.016121376037934985,-0.022039221395205408
-0.015617276756097235,-0.019590208856501146
-0.01522250324813005,-0.020085024366558537
-0.015840272004703115,-0.020529717004186005
-0.01345352583653067,-0.017326720117894764
-0.013095766409741296,-0.016371650470842204
-0.012885685633902364,-0.01637391171897901
-0.013096747448626683,-0.016655712923234096
-0.012742560869776058,-0.016068500968567465
-0.013006909287258762,-0.01810961025978987
-0.013254467111598259,-0.016876320345760313
-0.012866648391625362,-0.016183008145395965
-0.013198330377177991,-0.01897160441619602
-0.013335418817732753,-0.017058577504395104
-0.008925919189476765,-0.011213884809313608
-0.008523006433847156,-0.01112283371349602
-0.008619527857498945,-0.011390226740207697
-0.008743015825722046,-0.011576227205166264
-0.008844917306444738,-0.011411139060517467
-0.008946494843091665,-0.01155231787036584
-0.008831055583088833,-0.011327214583860616
-0.008482906357551853,-0.011063491390752698
-0.008644970110063646,-0.0112510914447835
-0.00853653298538208,-0.011140330675127697
-0.007760224204141534,-0.010061771069548378
-0.007589667795592034,-0.009850804495048734
-0.007437254638770984,-0.009736640657416029
-0.007528411391685179,-0.009849979817064215
-0.00756688243855615,-0.009583357182771398
-0.007638998210041546,-0.009672205601449452
-0.007490899184470026,-0.010157715482724665
-0.007362961424833965,-0.009522972559147788
-0.007300487161828638,-0.009699730019652172
-0.0073068134639159045,-0.00917223123327499
-0.008001189623900545,-0.0105480440126721
-0.007972212360553987,-0.010514270563337182
-0.007941008471117119,-0.010550562633111603
