VaR,ES
-0.013444667041257534,-0.016131163494873993
-0.013469381948888038,-0.01615769811395013
-0.01344401658768329,-0.016136008664182327
-0.01346840389146052,-0.01616127028030871
-0.013475203053310195,-0.016171045709778505
-0.013474735759532166,-0.016170370018948856
-0.013450730125409515,-0.016144586732658485
-0.013432100030013128,-0.016124933463048243
-0.0133500293576108,-0.016036569684631557
-0.013556561328392861,-0.016270771115652553
-0.013526171422266241,-0.0162315834034407
-0.013644310769737971,-0.016364877848633774
-0.013610190880018965,-0.01633005595686158
-0.014133679404915925,-0.016935358164694176
-0.015781736227486146,-0.018866747883433968
-0.015852107129758274,-0.018946623920624742
-0.01598566483891781,-0.019090819754772607
-0.01803708275860619,-0.021595192457241105
-0.018312669785421006,-0.02190597076970142
-0.01845779860713008,-0.02210614753826016
-0.01846163872515972,-0.022112099671154326
-0.018309758080285326,-0.021940003440576103
-0.01850293919685501,-0.022161024084202355
-0.018435678566726312,-0.022097454291201152
-0.01860412172488274,-0.022287394381361708
-0.018678668759898705,-0.022392345740007258
-0.01867986191811146,-0.022396698425619435
-0.018670396711788825,-0.022381694294737846
-0.018666400493020627,-0.022372723328537365
-0.01867011136850555,-0.02237561266235684
-0.018617776300194802,-0.022321452686075518
-0.018611119059898432,-0.02231514484608565
-0.018628004628225187,-0.02234155425473831
-0.018493153087472774,-0.022193981817509225
-0.01857101594495079,-0.02227114067085581
-0.018610843031466973,-0.022311754578479778
-0.018580927528520468,-0.022265730405653328
-0.018577566907093723,-0.022263017572913997
-0.018589659694518944,-0.02227563716491325
-0.01876973908627679,-0.02250759866771366
-0.018820665833767288,-0.022558409896198083
-0.018830933321520495,-0.02256858641867728
-0.01884067707415952,-0.022585902132852637
-0.018842074612689608,-0.02258623959113246
-0.01884543552938839,-0.022584042171771165
-0.0188513411918177,-0.0225894223006619
-0.01896014392870859,-0.022708807531520707
-0.018900748247153012,-0.022643522800116264
-0.018955861218728717,-0.022697799650481135
-0.019002428322424075,-0.022766609280666147
-0.01887395178624366,-0.02262164622618805
-0.01887511294659415,-0.022622199468524565
-0.01880920276307719,-0.022553057311313966
-0.018790972824786603,-0.02253370436510208
-0.018776038306771804,-0.022518183726594053
-0.01881041577330617,-0.022549176062886415
-0.018853091349509122,-0.02259447397633453
-0.018857265643861604,-0.022606129257811212
-0.018868073813099975,-0.022617472698515717
-0.018864266803791913,-0.02261427081123115
-0.018915571763324115,-0.022667550252418837
-0.01889376982156638,-0.022647753772152508
-0.018975042177343752,-0.022728621164806985
-0.018970449371181954,-0.022726290162433875
-0.019070844812683622,-0.022834122335513785
-0.019060595240056113,-0.02282408516179873
-0.019056035757935002,-0.02281479043551742
-0.019054759989718468,-0.022821797526535167
-0.01904040394337493,-0.022807727862634374
-0.019029001635831988,-0.022796531538122434
-0.019027357552081795,-0.02279535722827737
-0.0190093464976757,-0.02277644242636038
-0.01900867097273462,-0.022777378102916596
-0.01899936698010269,-0.022771501113125567
-0.018960973286690712,-0.022732563966366467
-0.018951846318521526,-0.022719359914739116
-0.019020161681545494,-0.022788262467377928
-0.019098407594009697,-0.0228736453286709
-0.019097777192364267,-0.022870514052346105
-0.019091528642996618,-0.02286738364802858
-0.01912186224244622,-0.022899288870536976
-0.01915590908393549,-0.022926900531331597
-0.019079577001579976,-0.022841720204735655
-0.019101264419973313,-0.02287750267504587
-0.019101227050463077,-0.02287759227764192
-0.01910299816909351,-0.022876591138186568
-0.01910865593200683,-0.022880334066166682
-0.018954639957309095,-0.022714510523237304
-0.018932786758352464,-0.02269370001746604
-0.01893256762827998,-0.022693509852448456
-0.018916742661818232,-0.022676950847945705
-0.018886776723909628,-0.02264369105534169
-0.018880393461975748,-0.022636862114109594
-0.01892086204051755,-0.02267219617870065
-0.018920646675902018,-0.02267196707097643
-0.0189818048845364,-0.022739998451438318
-0.01894390090738332,-0.02271022471889301
-0.018989782233824234,-0.022759332714354444
-0.01898407265256444,-0.022763069736976255
-0.018583066129260507,-0.022307719541881602
-0.018597022913374128,-0.02233142608608536
-0.018604108944638258,-0.022337649314536686
-0.018590059900419516,-0.022316666485733726
-0.01860024222709396,-0.022324557977237067
-0.018578392281187232,-0.022301596934162796
-0.0185974559189129,-0.022317615209490337
-0.018609214579555673,-0.022327308587398682
-0.018616153114615567,-0.02233209554128438
-0.018634937017038902,-0.02235107783036735
-0.01866052171630031,-0.022376789879946256
-0.018660894532685143,-0.022379579151397662
-0.018712957307711553,-0.022435772855991437
-0.0186893543404268,-0.0224116384780347
-0.018689462729650268,-0.02241156906468929
-0.018691322107659968,-0.022413379782022427
-0.01868289191063672,-0.0224051808011556
-0.018686666108510316,-0.022409155429494537
-0.01868810725890154,-0.02241182600526996
-0.018687863094789155,-0.02241138669884916
-0.0187190841306175,-0.02244661607675546
-0.018729641607337248,-0.02245785686247719
-0.01870867991841474,-0.022435514156486477
-0.0186833011619965,-0.02240692990041753
-0.018689647060607523,-0.022415828308065395
-0.018652638077899648,-0.022379766115161143
-0.018644878446125574,-0.02237264564568077
-0.018650121894932953,-0.022378004392881016
-0.018641520875169473,-0.022371926787288103
-0.01871167232938184,-0.022446845672660802
-0.018721086045136646,-0.022465517093522673
-0.018702604625283895,-0.022445848340965247
-0.018715506968256936,-0.02245303234381806
-0.018722797661989372,-0.022460497415014605
-0.018690639472567064,-0.022427409570292656
-0.018665895271645506,-0.022403416795063576
-0.01862491306504077,-0.02236088853045319
-0.018620204252989287,-0.02235779103579515
-0.018627615097961313,-0.022365556113138306
-0.018663596281490582,-0.02240067572502441
-0.018506235261218525,-0.02222848431889765
-0.018483723117466763,-0.0222047151720077
-0.018436874929035067,-0.022154128435054994
-0.018463686741411724,-0.02217957316233102
-0.018374858155148225,-0.022080661820436963
-0.018559999164860733,-0.02228362333691733
-0.018554006958503916,-0.022272950507799903
-0.01855034207417823,-0.022269035759733612
-0.01854382335508156,-0.022253670422028804
-0.01857341513528419,-0.022282306233198303
-0.018573976029673606,-0.02228329518287999
-0.01856828916420651,-0.022289265041301912
-0.01860727697349666,-0.022330786775331412
-0.01863240060606465,-0.02235531985004626
-0.01859395745405234,-0.022314096212030086
-0.01859491300859577,-0.022316530991283896
-0.018565000292425377,-0.02229039328994144
-0.018554732222406486,-0.022279804894831202
-0.018541018551628433,-0.022264773257129535
-0.01854755437418449,-0.022269261746035274
-0.01853306097751133,-0.022253592476795127
-0.018587528428632663,-0.022313729810768422
-0.018340068894039274,-0.022033255402522822
-0.018366534904547212,-0.02206144130328711
-0.018323660664351874,-0.022014389093386797
-0.018336182438502817,-0.022025406472618147
-0.018250363306453764,-0.021912235445367266
-0.018266206453620586,-0.021942537610865433
-0.018266188570177897,-0.02194252163072448
-0.018311082569883216,-0.021992780718405713
-0.018313478387931487,-0.021995294640213138
-0.01836446283620319,-0.02204812358054494
-0.018399213474779238,-0.022084235471143337
-0.018389607997341476,-0.02207509045954169
-0.018443568226176127,-0.02213087793761182
-0.01841589909510983,-0.02210415801304027
-0.01840086107619803,-0.022088522644023688
-0.018404978830587063,-0.022094953828368416
-0.018399254750084196,-0.022086325673993257
-0.018398873608791735,-0.02208549060902146
